Date,Close,High,Low,Open,Volume
2017-05-22,115.42,115.54,112.58,113.95,2228059
2017-05-23,104.64,112.65,102.47,111.41,18836943
2017-05-24,101.08,105.0,98.63,104.5,9759689
2017-05-25,98.5,104.49,98.4,104.36,8367991
2017-05-26,97.7,99.4399,96.18,98.77,6660773
2017-05-29,97.7,97.7,97.7,97.7,0
2017-05-30,97.78,98.5999,96.84,98.04,5596535
2017-05-31,98.03,99.0,97.56,98.28,3985180
2017-06-01,100.58,101.25,97.87,97.87,3588354
2017-06-02,101.83,104.68,100.7701,101.24,3308805
2017-06-05,101.61,102.14,100.02,101.53,1564381
2017-06-06,101.47,102.32,100.26,101.51,2624762
2017-06-07,100.14,103.82,99.9,101.5,3056918
2017-06-08,102.92,104.05,100.57,100.57,2826445
2017-06-09,105.38,106.06,103.03,103.09,2972950
2017-06-12,106.88,108.25,105.51,105.51,3173366
2017-06-13,108.0,108.87,105.75,106.25,2282533
2017-06-14,118.0,118.09,113.95,114.59,10327847
2017-06-15,117.98,118.03,115.94,116.5,6260916
2017-06-16,113.98,118.55,113.13,118.02,4622346
2017-06-19,116.16,117.075,113.22,114.51,2694095
2017-06-20,119.05,120.79,116.66,117.0,3592187
2017-06-21,123.58,123.72,118.88,118.94,2929880
2017-06-22,126.23,126.68,124.01,124.01,2863142
2017-06-23,126.07,130.02,124.95,129.84,4530700
2017-06-26,125.09,126.99,124.88,126.59,2983743
2017-06-27,122.11,126.39,122.0,125.2,2834578
2017-06-28,125.81,126.52,121.51,122.35,2473762
2017-06-29,122.43,125.86,120.61,125.55,2568434
2017-06-30,121.67,123.75,121.37,123.75,1831666
2017-07-03,121.08,122.78,121.02,121.83,1067421
2017-07-04,121.08,121.08,121.08,121.08,0
2017-07-05,125.05,126.19,120.45,121.15,2455266
2017-07-06,121.09,126.1,117.17,124.21,4463727
2017-07-07,123.06,123.97,121.21,122.31,1995188
2017-07-10,123.76,124.32,121.5,123.56,1462812
2017-07-11,124.32,124.72,122.11,123.51,1304697
2017-07-12,124.94,126.05,123.77,124.97,1357633
2017-07-13,126.91,127.39,123.78,124.6,1644735
2017-07-14,126.71,128.67,126.1759,127.7,1132344
2017-07-17,125.78,128.5,125.69,126.54,927063
2017-07-18,126.77,127.065,125.32,126.11,886468
2017-07-19,127.3,129.19,126.4,126.65,1857697
2017-07-20,129.81,129.99,127.35,127.91,1446023
2017-07-21,131.79,132.01,129.01,129.42,1910793
2017-07-24,130.74,132.22,130.19,132.03,1749521
2017-07-25,129.35,132.0,129.09,131.75,1527870
2017-07-26,131.07,131.71,128.77,128.89,2055575
2017-07-27,133.92,142.47,132.24,139.0,5175499
2017-07-28,137.99,139.02,133.4,134.63,2475082
2017-07-31,137.34,138.52,135.82,137.74,1709871
2017-08-01,137.79,138.78,136.75,138.33,1741821
2017-08-02,137.97,138.39,136.4011,136.9,1677670
2017-08-03,136.72,138.44,135.59,138.13,1057928
2017-08-04,136.64,137.14,134.74,136.95,1510118
2017-08-07,138.33,139.07,135.32,136.33,1357248
2017-08-08,136.04,138.0,135.745,137.78,1358268
2017-08-09,136.85,137.7,135.08,135.96,1091843
2017-08-10,132.3,136.47,132.15,136.02,1748492
2017-08-11,132.93,134.02,131.15,132.68,1312700
2017-08-14,133.96,134.6,133.28,133.64,922250
2017-08-15,135.21,135.84,133.26,134.01,1033347
2017-08-16,136.55,137.61,135.29,135.92,1169095
2017-08-17,134.63,137.64,134.51,135.88,1197609
2017-08-18,133.4,134.92,132.99,134.28,1416434
2017-08-21,133.43,135.96,132.86,133.55,2599071
2017-08-22,138.2,138.75,133.25,133.85,1354275
2017-08-23,135.67,137.83,135.5,137.83,1025682
2017-08-24,137.78,138.0,135.62,135.91,1094317
2017-08-25,137.54,138.98,136.41,138.0,1491044
2017-08-28,139.02,140.92,137.51,138.54,1340608
2017-08-29,138.38,138.91,136.5528,137.95,908621
